original_language,original_title,popularity,release_date,runtime,title,vote_average,vote_count,price
en,Dead End,2.136689,27/08/1937,93,Dead End,7.1,19,6.99
en,Double Wedding,0.233653,15/10/1937,87,Double Wedding,7.5,2,7.99
en,The Prisoner of Zenda,5.272355,03/09/1937,101,The Prisoner of Zenda,8.4,11,7.99
en,The Roaring Twenties,5.259307,23/10/1939,104,The Roaring Twenties,7.5,55,7.99
en,Wuthering Heights,11.474476,13/04/1939,104,Wuthering Heights,7.4,56,6.99
en,The Letter,2.601278,22/11/1940,95,The Letter,7.4,42,6.99
en,The Sea Hawk,2.477593,01/07/1940,127,The Sea Hawk,7.2,29,6.99
en,Ball of Fire,8.206731,02/12/1941,111,Ball of Fire,7.4,38,6.99
en,It Started with Eve,1.865744,26/09/1941,90,It Started with Eve,7.7,6,7.99
en,Gentleman Jim,0.771401,14/11/1942,104,Gentleman Jim,7.1,12,6.99
en,The Hard Way,0.709005,20/02/1943,109,The Hard Way,7.3,4,6.99
en,The Woman in the Window,6.266656,03/11/1944,99,The Woman in the Window,7.5,43,7.99
en,Great Expectations,5.344072,26/12/1946,118,Great Expectations,7.2,71,6.99
en,Humoresque,2.092012,25/09/1946,125,Humoresque,7.1,17,6.99
en,Nightmare Alley,5.529394,09/10/1947,110,Nightmare Alley,7.4,27,6.99
en,Odd Man Out,3.017513,30/01/1947,116,Odd Man Out,7.3,45,6.99
en,The Lady from Shanghai,8.694857,24/12/1947,87,The Lady from Shanghai,7.2,108,6.99
en,The Naked City,3.826672,04/03/1948,96,The Naked City,7.2,67,6.99
en,Unfaithfully Yours,3.473029,10/12/1948,105,Unfaithfully Yours,7.8,22,7.99
en,The Barkleys of Broadway,1.537138,01/01/1949,109,The Barkleys of Broadway,7.4,11,6.99
en,It Should Happen to You,3.883222,18/01/1954,86,It Should Happen to You,7.7,7,7.99
en,"The Long, Long Trailer",1.36565,18/02/1954,96,"The Long, Long Trailer",7.3,9,6.99
en,A Star Is Born,7.051183,29/09/1954,181,A Star Is Born,7.1,56,6.99
en,It's Always Fair Weather,1.1856,09/02/1955,102,It's Always Fair Weather,8.7,6,8.99
en,The Last Hurrah,0.660349,24/10/1958,121,The Last Hurrah,7.5,9,7.99
en,North West Frontier,7.902787,13/10/1959,129,North West Frontier,7.1,12,6.99
en,The Nun's Story,3.473993,18/06/1959,149,The Nun's Story,7.4,46,6.99
en,The Young Philadelphians,1.162798,30/05/1959,136,The Young Philadelphians,7.1,8,6.99
en,Bachelor in Paradise,1.261728,01/11/1961,109,Bachelor in Paradise,7.2,3,6.99
en,Advise & Consent,2.610391,06/06/1962,139,Advise & Consent,7.5,27,7.99
en,Becket,3.651821,11/03/1964,148,Becket,7.2,45,6.99
en,Spider Baby,3.285286,24/12/1967,81,Spider Baby,7.1,41,6.99
en,What a Way to Go!,1.706828,12/05/1964,111,What a Way to Go!,7.2,16,6.99
en,A Charlie Brown Christmas,5.23652,09/12/1965,25,A Charlie Brown Christmas,7.5,156,7.99
en,The Hill,3.467376,22/06/1965,123,The Hill,7.6,50,7.99
en,The Train,4.412564,21/09/1964,133,The Train,7.2,74,6.99
en,Point Blank,5.352165,30/08/1967,92,Point Blank,7.1,97,6.99
en,Two for the Road,14.701129,27/04/1967,111,Two for the Road,7.2,51,6.99
en,The Heart Is a Lonely Hunter,3.601834,31/07/1968,123,The Heart Is a Lonely Hunter,7.2,14,6.99
en,Colossus: The Forbin Project,3.363154,08/04/1970,100,Colossus: The Forbin Project,7.1,50,6.99
en,"Goodbye, Mr. Chips",1.073128,05/11/1969,155,"Goodbye, Mr. Chips",7.1,10,6.99
en,Zabriskie Point,6.258456,09/02/1970,113,Zabriskie Point,7.1,78,6.99
en,The Devils,4.718102,01/07/1971,111,The Devils,7.4,90,6.99
en,Duel,12.331251,01/10/1972,74,Duel,7.2,374,6.99
en,Johnny Got His Gun,4.261661,04/08/1971,111,Johnny Got His Gun,7.2,65,6.99
en,Save the Tiger,0.974663,14/02/1973,100,Save the Tiger,7.1,18,6.99
en,Butley,0.266127,21/01/1974,127,Butley,7.3,3,6.99
en,Conrack,1.557693,27/03/1974,106,Conrack,7.1,12,6.99
en,Harry and Tonto,1.848182,12/08/1974,115,Harry and Tonto,7.1,26,6.99
en,Hearts and Minds,1.215723,01/01/1974,112,Hearts and Minds,7.8,25,7.99
en,Harlan County U.S.A.,1.595006,15/10/1976,103,Harlan County U.S.A.,7.7,19,7.99
en,The Message,8.119925,09/03/1977,177,The Message,7.4,81,6.99
en,Sorcerer,13.966833,24/06/1977,121,Sorcerer,7.5,104,7.99
en,Hair,5.259089,14/03/1979,121,Hair,7.3,146,6.99
en,The Hitch Hikers Guide to the Galaxy,2.442825,09/02/1981,150,The Hitch Hikers Guide to the Galaxy,7.2,41,6.99
en,A Christmas Carol,7.199078,17/12/1984,100,A Christmas Carol,7.1,42,6.99
en,The Times of Harvey Milk,2.496262,07/10/1984,90,The Times of Harvey Milk,7.1,26,6.99
en,The Whales of August,2.070503,14/10/1987,90,The Whales of August,7.1,17,6.99
en,Tales from the Gimli Hospital,0.003553,15/04/1988,68,Tales from the Gimli Hospital,7.4,6,6.99
en,Hearts of Darkness: A Filmmaker's Apocalypse,4.617117,06/09/1991,96,Hearts of Darkness: A Filmmaker's Apocalypse,8,61,7.99
en,The Linguini Incident,0.073196,01/01/1991,98,The Linguini Incident,8,2,7.99
en,Bad Boy Bubby,10.521204,01/09/1993,114,Bad Boy Bubby,7.1,72,6.99
en,Jing wu ying xiong,5.986773,22/12/1994,103,Fist of Legend,7.4,118,6.99
en,Last of the Dogmen,3.205275,08/09/1995,118,Last of the Dogmen,7.2,34,6.99
en,No Way Home,0.565625,01/09/1996,102,No Way Home,7.6,5,7.99
en,Bruno,0.368794,16/04/2000,108,Bruno,7.4,8,6.99
en,The Batman Superman Movie: World's Finest,4.030482,18/08/1998,64,The Batman Superman Movie: World's Finest,7.1,53,6.99
en,Style Wars,0.870267,01/01/1983,70,Style Wars,8.1,14,7.99
en,Batman Beyond: Return of the Joker,7.872438,12/12/2000,74,Batman Beyond: Return of the Joker,7.5,152,7.99
en,Paradise Lost 2: Revelations,1.661741,28/07/2000,130,Paradise Lost 2: Revelations,7.2,26,6.99
en,Southern Comfort,0.313267,25/01/2001,90,Southern Comfort,7.8,4,7.99
en,Dil Chahta Hai,4.558793,24/07/2001,183,Dil Chahta Hai,7.1,71,6.99
en,Country of My Skull,1.14196,04/05/2004,103,In My Country,7.1,7,6.99
en,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,4.812815,18/05/2003,68,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.4,79,6.99
en,The Visual Bible: The Gospel of John,1.551648,11/09/2003,125,The Visual Bible: The Gospel of John,8.2,12,7.99
en,The Corporation,4.192292,10/09/2003,145,The Corporation,7.6,75,7.99
en,Something the Lord Made,3.260102,30/05/2004,110,Something the Lord Made,7.5,38,7.99
en,Million Dollar Baby,14.471373,15/12/2004,132,Million Dollar Baby,7.7,2519,7.99
en,The Narrow Margin,1.733848,03/05/1952,71,The Narrow Margin,7.3,32,6.99
en,Hotel Rwanda,10.262332,11/09/2004,121,Hotel Rwanda,7.5,805,7.99
en,Born to Dance,0.370507,27/11/1936,106,Born to Dance,8,1,7.99
en,The Life Aquatic with Steve Zissou,6.936677,10/12/2004,119,The Life Aquatic with Steve Zissou,7.1,781,6.99
en,Hold That Ghost,6.201988,08/08/1941,86,Hold That Ghost,7.1,17,6.99
en,Bomb the System,0.227369,02/08/2002,93,Bomb the System,7.5,6,7.99
en,The Grateful Dead,1.086537,02/06/1977,132,The Grateful Dead,7.8,8,7.99
en,Distant Thunder,0.407729,11/11/1988,114,Distant Thunder,7.5,3,7.99
en,Sergeant York,3.336494,02/07/1941,134,Sergeant York,7.1,47,6.99
en,Abbott and Costello Meet the Invisible Man,6.870281,07/03/1951,82,Abbott and Costello Meet the Invisible Man,7.1,18,6.99
en,"Abbott and Costello Meet the Killer, Boris Karloff",1.099256,18/09/1949,84,"Abbott and Costello Meet the Killer, Boris Karloff",7.1,14,6.99
en,Coach Carter,11.093737,14/01/2005,136,Coach Carter,7.3,510,6.99
en,The Mortal Storm,1.680612,14/06/1940,100,The Mortal Storm,7.1,15,6.99
en,Everyday People,0.954568,18/01/2004,0,Everyday People,7.3,4,6.99
en,The Corn Is Green,0.954383,14/07/1945,115,The Corn Is Green,7.3,9,6.99
en,The Seven-Per-Cent Solution,1.313858,24/10/1976,113,The Seven-Per-Cent Solution,7.1,23,6.99
en,The Four Feathers,7.055347,20/04/1939,129,The Four Feathers,7.3,22,6.99
en,Courage Mountain,0.128722,14/02/1990,98,Courage Mountain,7.1,3,6.99
en,My Sister Eileen,0.417876,22/09/1955,108,My Sister Eileen,7.3,3,6.99
en,Girl Crazy,0.743598,26/11/1943,99,Girl Crazy,7.5,4,7.99
en,Panic in the Streets,8.164371,12/06/1950,96,Panic in the Streets,7.1,24,6.99
en,Speedy,1.160323,07/04/1928,86,Speedy,7.8,17,7.99
en,Sin City,15.010525,01/04/2005,124,Sin City,7.2,2755,6.99
en,Bring on the Night,0.741503,08/11/1985,97,Bring on the Night,7.8,4,7.99
en,Vincent,6.675518,01/01/1982,6,Vincent,7.9,217,7.99
en,Mutant Aliens,0.209908,09/01/2002,81,Mutant Aliens,7.8,4,7.99
en,Enron: The Smartest Guys in the Room,3.971749,22/04/2005,110,Enron: The Smartest Guys in the Room,7.2,75,6.99
en,Crash,9.785147,13/01/2004,112,Crash,7.2,1172,6.99
en,Mysterious Skin,7.103951,20/05/2004,105,Mysterious Skin,7.4,266,6.99
en,The Angry Silence,0.700598,10/03/1960,95,The Angry Silence,7.4,7,6.99
en,On Borrowed Time,0.328792,07/07/1939,99,On Borrowed Time,8.2,6,7.99
en,Kes,4.418373,18/11/1969,110,Kes,7.6,95,7.99
en,The Cocoanuts,1.242836,03/08/1929,96,The Cocoanuts,7.1,21,6.99
en,Crackerjack,0.111834,11/07/2002,92,Crackerjack,7.3,3,6.99
en,Star Wars: Episode III - Revenge of the Sith,13.165421,17/05/2005,140,Star Wars: Episode III - Revenge of the Sith,7.1,4200,6.99
en,Cinderella Man,6.363884,02/06/2005,144,Cinderella Man,7.3,630,6.99
en,Batman Begins,28.505341,10/06/2005,140,Batman Begins,7.5,7511,7.99
en,Saint Ralph,2.488542,11/09/2004,95,Saint Ralph,7.3,24,6.99
en,Modigliani,7.275868,18/05/2004,128,Modigliani,7.3,42,6.99
en,Julie Johnson,0.324143,01/01/2001,93,Julie Johnson,7.5,4,7.99
en,A Time to Love and a Time to Die,1.640077,09/07/1958,132,A Time to Love and a Time to Die,7.4,19,6.99
en,Serenity,11.919995,25/08/2005,119,Serenity,7.4,1287,6.99
en,The Star,1.049345,11/12/1952,89,The Star,7.2,13,6.99
en,Grizzly Man,8.535339,12/08/2005,103,Grizzly Man,7.3,213,6.99
en,The Best of Everything,1.022321,09/10/1959,121,The Best of Everything,7.2,7,6.99
en,Strings,2.580159,24/10/2004,88,Strings,7.1,18,6.99
en,Everything is Illuminated,7.738924,16/09/2005,106,Everything is Illuminated,7.4,251,6.99
en,Why We Fight,6.908381,01/01/2005,98,Why We Fight,7.8,33,7.99
en,Chapter Two,0.706906,14/12/1979,124,Chapter Two,7.5,2,7.99
en,Corpse Bride,12.920032,09/09/2005,77,Corpse Bride,7.2,1957,6.99
en,Green Street Hooligans,7.772618,09/09/2005,109,Green Street Hooligans,7.1,652,6.99
en,Kiss Kiss Bang Bang,11.76054,05/09/2005,103,Kiss Kiss Bang Bang,7.2,900,6.99
en,No Direction Home: Bob Dylan,2.8026,21/07/2005,208,No Direction Home: Bob Dylan,7.5,33,7.99
en,Hail the Conquering Hero,1.405996,09/08/1944,101,Hail the Conquering Hero,7.1,17,6.99
en,Touch the Sound,0.347049,10/09/2004,99,Touch the Sound,7.5,2,7.99
en,Punishment Park,2.304455,09/05/1971,88,Punishment Park,7.6,38,7.99
en,Brokeback Mountain,11.787044,02/09/2005,134,Brokeback Mountain,7.5,1531,7.99
en,The Proposition,9.387212,06/10/2005,104,The Proposition,7.1,221,6.99
en,Dead Man's Shoes,12.655746,29/09/2004,90,Dead Man's Shoes,7.2,155,6.99
en,Pride & Prejudice,14.439083,16/09/2005,135,Pride & Prejudice,7.8,1406,7.99
en,Harry Potter and the Goblet of Fire,24.903058,05/11/2005,157,Harry Potter and the Goblet of Fire,7.5,5758,7.99
en,Walk the Line,11.476443,13/09/2005,136,Walk the Line,7.3,732,6.99
en,The Driver,6.163618,08/06/1978,91,The Driver,7.1,91,6.99
en,Match Point,9.020372,26/10/2005,124,Match Point,7.2,1134,6.99
en,Memoirs of a Geisha,7.680762,06/12/2005,145,Memoirs of a Geisha,7.3,670,6.99
en,The Organization,8.307157,20/10/1971,106,The Organization,7.2,6,6.99
en,Christmas in Connecticut,8.568803,17/12/1945,102,Christmas in Connecticut,7.1,35,6.99
en,Glory Road,5.244654,13/01/2006,118,Glory Road,7.2,145,6.99
en,Over the Edge,1.861082,02/11/1979,95,Over the Edge,7.7,36,7.99
en,Sweet November,0.327296,08/02/1968,114,Sweet November,8.3,2,7.99
en,Tea for Two,1.196395,02/09/1950,98,Tea for Two,8,1,7.99
en,Green Dolphin Street,0.210988,05/11/1947,141,Green Dolphin Street,8,1,7.99
en,Chronos,2.141858,10/05/1985,43,Chronos,7.4,20,6.99
en,V for Vendetta,20.214422,15/03/2006,132,V for Vendetta,7.7,4562,7.99
en,Thank You for Smoking,9.369527,05/09/2005,92,Thank You for Smoking,7.1,670,6.99
en,Inside Man,13.393548,23/03/2006,129,Inside Man,7.3,1671,6.99
en,Nanook of the North,2.593681,11/06/1922,79,Nanook of the North,7.2,50,6.99
en,Lucky Number Slevin,11.15092,24/02/2006,110,Lucky Number Slevin,7.4,1356,6.99
en,This Film Is Not Yet Rated,5.205826,26/01/2006,98,This Film Is Not Yet Rated,7.3,118,6.99
en,09-Nov,1.48066,10/03/2002,128,09-Nov,7.6,21,7.99
en,Soldier Blue,3.391783,12/08/1970,112,Soldier Blue,7.1,42,6.99
en,Peaceful Warrior,10.398351,30/03/2006,120,Peaceful Warrior,7.3,95,6.99
en,Tammy and the Bachelor,0.922678,14/06/1957,89,Tammy and the Bachelor,7.8,7,7.99
en,Who Killed the Electric Car?,8.570312,04/08/2006,92,Who Killed the Electric Car?,7.2,59,6.99
en,Blessed Event,0.090803,10/09/1932,80,Blessed Event,10,1,9.99
en,Little Miss Sunshine,5.320117,26/07/2006,102,Little Miss Sunshine,7.5,1728,7.99
en,Rock 'n' Roll Nightmare,0.186921,02/01/1987,83,Rock 'n' Roll Nightmare,7.2,11,6.99
en,The Fallen Idol,1.982942,30/09/1948,95,The Fallen Idol,7.1,32,6.99
en,Young Mr. Lincoln,2.062713,09/06/1939,100,Young Mr. Lincoln,7.1,35,6.99
en,Stranger Than Fiction,10.798092,09/09/2006,113,Stranger Than Fiction,7.1,743,6.99
en,Cabin in the Sky,1.233446,09/04/1943,98,Cabin in the Sky,7.1,8,6.99
en,The Illusionist,11.494009,18/08/2006,110,The Illusionist,7.1,1657,6.99
en,The Music Box,2.186467,16/04/1932,29,The Music Box,7.5,39,7.99
en,Block-Heads,1.440106,18/08/1938,57,Block-Heads,7.2,19,6.99
en,Not as a Stranger,0.294175,01/07/1955,135,Not as a Stranger,7.2,6,6.99
en,Apocalypto,7.735233,07/12/2006,139,Apocalypto,7.3,1252,6.99
en,St. Martin's Lane,2.115376,18/10/1938,85,St. Martin's Lane,8,5,7.99
en,The Departed,18.515448,05/10/2006,151,The Departed,7.9,4455,7.99
en,Brute Force,3.119264,30/06/1947,98,Brute Force,7.1,40,6.99
en,Deliver Us from Evil,2.583226,24/06/2006,101,Deliver Us from Evil,7.5,57,7.99
en,The Last King of Scotland,9.424157,01/09/2006,121,The Last King of Scotland,7.4,568,6.99
en,Children of Men,14.114606,22/09/2006,109,Children of Men,7.4,2120,6.99
en,The Prestige,16.94556,19/10/2006,130,The Prestige,8,4510,7.99
en,Perfume: The Story of a Murderer,10.297304,13/09/2006,147,Perfume: The Story of a Murderer,7.1,1198,6.99
en,Joe Cocker - Mad Dogs & Englishmen,0.035284,27/08/1971,117,Joe Cocker - Mad Dogs & Englishmen,10,1,9.99
en,Shooting Dogs,10.81576,08/03/2006,115,Shooting Dogs,7.5,39,7.99
en,Casino Royale,23.065078,14/11/2006,144,Casino Royale,7.3,3930,6.99
en,Blood Diamond,12.477872,07/12/2006,143,Blood Diamond,7.4,2344,6.99
en,???2:????,3.233724,27/04/2006,92,Election 2,7.1,37,6.99
en,The Painted Veil,11.370183,09/12/2006,125,The Painted Veil,7.1,319,6.99
en,Freedom Writers,13.585233,05/01/2007,123,Freedom Writers,7.6,368,7.99
en,INLAND EMPIRE,6.610774,06/09/2006,180,INLAND EMPIRE,7.1,249,6.99
en,Letters from Iwo Jima,11.649588,19/12/2006,141,Letters from Iwo Jima,7.2,553,6.99
en,A Stolen Life,1.39158,06/07/1946,109,A Stolen Life,7.6,8,7.99
en,Cocaine Cowboys,2.941626,26/04/2006,118,Cocaine Cowboys,7.5,56,7.99
en,Ratatouille,20.50803,22/06/2007,111,Ratatouille,7.5,4510,7.99
en,Hot Fuzz,13.535195,14/02/2007,121,Hot Fuzz,7.4,2252,6.99
en,Cats,2.548705,05/10/1998,120,Cats,7.1,19,6.99
en,God Grew Tired of Us,1.369146,12/01/2007,89,God Grew Tired of Us,7.5,13,7.99
en,Zodiac,19.083823,02/03/2007,157,Zodiac,7.3,2080,6.99
en,Reign Over Me,10.027137,23/03/2007,124,Reign Over Me,7.1,340,6.99
en,Double Harness,0.561833,21/07/1933,69,Double Harness,8,3,7.99
en,How the Grinch Stole Christmas!,6.353239,18/12/1966,26,How the Grinch Stole Christmas!,7.2,364,6.99
en,Fracture,10.113628,20/04/2007,113,Fracture,7.1,908,6.99
en,Sharkwater,2.814765,11/09/2006,89,Sharkwater,7.8,20,7.99
en,Thieves' Highway,5.44131,10/10/1949,94,Thieves' Highway,7.1,20,6.99
en,This Is England,2.514638,12/09/2006,101,This Is England,7.4,370,6.99
en,Once,10.357064,23/03/2007,85,Once,7.4,457,6.99
en,Remember the Night,1.996129,19/01/1940,94,Remember the Night,7.2,25,6.99
en,The Wedding Night,0.567427,08/03/1935,83,The Wedding Night,7.5,2,7.99
en,Knock On Wood,0.872895,06/04/1954,103,Knock On Wood,7.1,8,6.99
en,Sicko,6.766086,18/05/2007,123,Sicko,7.3,241,6.99
en,Harry Potter and the Order of the Phoenix,21.3643,28/06/2007,138,Harry Potter and the Order of the Phoenix,7.4,5633,6.99
en,Across the Universe,9.161581,14/09/2007,133,Across the Universe,7.1,419,6.99
en,When the Wind Blows,3.933121,24/10/1986,80,When the Wind Blows,7.4,71,6.99
en,Stardust,14.784525,09/08/2007,127,Stardust,7.2,1215,6.99
en,The Bourne Ultimatum,18.173269,03/08/2007,115,The Bourne Ultimatum,7.3,2938,6.99
en,Brighton Rock,2.353181,12/12/1947,92,Brighton Rock,7.7,30,7.99
en,The King of Kong,5.376821,17/08/2007,79,The King of Kong,8.1,148,7.99
en,An Evening with Kevin Smith,2.241764,17/12/2002,224,An Evening with Kevin Smith,7.5,26,7.99
en,Atonement,8.913338,29/08/2007,123,Atonement,7.4,1075,6.99
en,My Winnipeg,2.353003,07/09/2007,80,My Winnipeg,7.3,17,6.99
en,No End in Sight,1.987795,27/07/2007,102,No End in Sight,7.3,23,6.99
en,Eastern Promises,9.897909,14/09/2007,100,Eastern Promises,7.2,867,6.99
en,Into the Wild,15.423538,11/09/2007,148,Into the Wild,7.8,3139,7.99
en,Lars and the Real Girl,8.025118,12/10/2007,106,Lars and the Real Girl,7.1,517,6.99
en,Gone Baby Gone,6.148516,19/10/2007,113,Gone Baby Gone,7.2,1034,6.99
en,Can't Help Singing,0.2644,25/12/1944,90,Can't Help Singing,8.5,2,7.99
en,Scum,3.413463,12/09/1979,98,Scum,7.3,52,6.99
en,The Sea Wolf,0.682129,21/03/1941,100,The Sea Wolf,7.2,10,6.99
en,Chilly Scenes of Winter,0.009192,19/10/1979,92,Chilly Scenes of Winter,10,1,9.99
en,American Gangster,9.644542,02/11/2007,157,American Gangster,7.4,1527,6.99
en,No Country for Old Men,15.565484,08/11/2007,122,No Country for Old Men,7.7,3083,7.99
en,August Rush,8.874048,21/11/2007,114,August Rush,7.2,821,6.99
en,The Man from Earth,9.29906,10/06/2007,87,The Man from Earth,7.7,696,7.99
en,Harrison Bergeron,1.42682,13/08/1995,99,Harrison Bergeron,7.6,7,7.99
en,This Christmas,2.501209,27/11/2007,117,This Christmas,7.2,30,6.99
en,Futurama: Bender's Big Score,5.32979,27/11/2007,88,Futurama: Bender's Big Score,7.4,191,6.99
en,That Hamilton Woman,1.706833,03/04/1941,128,That Hamilton Woman,7.5,15,7.99
en,Noise,0.039073,31/01/2004,84,Noise,8,1,7.99
en,The Devil Came on Horseback,0.431719,19/01/2007,85,The Devil Came on Horseback,7.9,11,7.99
en,The War on Democracy,1.039916,15/06/2007,96,The War on Democracy,7.6,12,7.99
en,Between Two Worlds,10.138589,20/05/1944,112,Between Two Worlds,7.3,10,6.99
en,The Kite Runner,5.970067,14/10/2007,128,The Kite Runner,7.3,405,6.99
en,Commune,0.301732,07/04/2005,78,Commune,7.8,4,7.99
en,There Will Be Blood,8.200627,28/12/2007,158,There Will Be Blood,7.9,1581,7.99
en,Battlestar Galactica: Razor,4.944294,18/12/2007,88,Battlestar Galactica: Razor,7.2,126,6.99
en,The Mad Magician,1.640884,19/05/1954,72,The Mad Magician,7.1,13,6.99
en,And Soon the Darkness,1.306094,10/09/1970,99,And Soon the Darkness,7.1,25,6.99
en,In Bruges,9.895652,08/02/2008,107,In Bruges,7.4,1414,6.99
en,Keeper of the Flame,0.67635,28/01/1943,100,Keeper of the Flame,7.3,6,6.99
en,War Dance,1.187409,09/11/2007,105,War Dance,7.3,3,6.99
en,The Dark Knight,123.167259,16/07/2008,152,The Dark Knight,8.3,12269,7.99
en,Pierrepoint: The Last Hangman,1.987406,07/12/2005,98,Pierrepoint: The Last Hangman,7.7,16,7.99
en,The Gymnast,0.618117,11/04/2006,96,The Gymnast,7.5,8,7.99
en,Ji jie hao,7.404835,09/10/2007,124,Assembly,7.1,35,6.99
en,Shine a Light,2.43629,07/02/2008,122,Shine a Light,7.2,45,6.99
en,The Thief Who Came to Dinner,0.479557,01/03/1973,104,The Thief Who Came to Dinner,8.3,4,7.99
en,Religulous,9.045712,01/10/2008,101,Religulous,7.2,200,6.99
en,Iron Man,22.073099,30/04/2008,126,Iron Man,7.4,8951,6.99
en,Taken,16.367481,18/02/2008,93,Taken,7.2,4444,6.99
en,The Fall,15.855108,03/01/2008,117,The Fall,7.7,430,7.99
en,An American Crime,7.478007,27/07/2007,97,An American Crime,7.3,165,6.99
en,The Man Between,5.291637,18/11/1953,100,The Man Between,7.3,8,6.99
en,a/k/a Tommy Chong,1.921223,14/06/2006,84,a/k/a Tommy Chong,7.3,11,6.99
en,The Window,0.937987,06/08/1949,73,The Window,7.3,11,6.99
en,Shelter,7.72654,16/06/2007,97,Shelter,7.8,100,7.99
en,Young @ Heart,1.582832,02/10/2008,107,Young @ Heart,7.6,20,7.99
en,Lake of Fire,0.91505,09/09/2006,152,Lake of Fire,8.1,11,7.99
en,The Iron Mask,0.351862,21/02/1929,103,The Iron Mask,7.3,4,6.99
en,WALL·E,16.088366,22/06/2008,98,WALL·E,7.8,6439,7.99
en,Surfwise,0.400054,01/01/2007,93,Surfwise,7.4,8,6.99
en,The Rape of Europa,1.275477,01/01/2006,117,The Rape of Europa,7.4,10,6.99
en,Encounters at the End of the World,4.875184,01/09/2007,99,Encounters at the End of the World,7.2,84,6.99
en,"It's the Great Pumpkin, Charlie Brown",6.588367,27/10/1966,25,"It's the Great Pumpkin, Charlie Brown",7.3,84,6.99
en,The Tall T,1.331762,02/04/1957,78,The Tall T,7.1,26,6.99
en,Blast of Silence,0.683643,31/03/1961,77,Blast of Silence,7.4,17,6.99
en,Felon,9.094276,17/07/2008,103,Felon,7.1,239,6.99
en,Man on Wire,8.359021,25/07/2008,94,Man on Wire,7.5,282,7.99
en,Trumbo,1.666664,10/09/2007,96,Trumbo,7.5,6,7.99
en,John Adams,2.794764,16/03/2008,501,John Adams,7.6,70,7.99
en,Six Shooter,2.737149,01/01/2004,27,Six Shooter,7.5,42,7.99
en,Look Back in Anger,1.490532,28/05/1959,98,Look Back in Anger,7.1,16,6.99
en,Marjoe,0.06978,24/07/1972,88,Marjoe,8.5,6,7.99
en,The Secret Life of Bees,6.390463,17/09/2008,114,The Secret Life of Bees,7.4,159,6.99
en,The Express,4.929912,10/10/2008,130,The Express,7.1,71,6.99
en,Changeling,11.672394,30/01/2008,141,Changeling,7.3,1151,6.99
en,Slumdog Millionaire,11.258181,12/05/2008,120,Slumdog Millionaire,7.6,2918,7.99
en,Farscape: The Peacekeeper Wars,5.715534,01/01/2004,182,Farscape: The Peacekeeper Wars,7.5,74,7.99
en,Milk,10.680121,26/11/2008,128,Milk,7.1,628,6.99
en,The Boy in the Striped Pyjamas,8.912738,07/05/2008,94,The Boy in the Striped Pyjamas,7.7,1492,7.99
en,Hunger,14.322814,15/05/2008,96,Hunger,7.2,311,6.99
en,A Matter of Loaf and Death,10.898525,03/12/2008,30,A Matter of Loaf and Death,7.2,120,6.99
en,Fools' Parade,0.772388,18/08/1971,98,Fools' Parade,7.1,4,6.99
en,Patterns,0.504412,27/03/1956,83,Patterns,7.5,5,7.99
en,Gran Torino,14.794228,09/12/2008,116,Gran Torino,7.8,3181,7.99
en,Frost/Nixon,11.641771,15/10/2008,122,Frost/Nixon,7.2,333,6.99
en,The Reader,7.931732,10/12/2008,124,The Reader,7.2,835,6.99
en,Seven Pounds,21.708267,18/12/2008,123,Seven Pounds,7.5,2092,7.99
en,The Wrestler,7.903956,07/09/2008,109,The Wrestler,7.3,1031,6.99
en,The Curious Case of Benjamin Button,17.934821,24/11/2008,166,The Curious Case of Benjamin Button,7.3,3398,6.99
en,Blackadder Back & Forth,2.613528,06/12/1999,33,Blackadder Back & Forth,7.1,54,6.99
en,The Gamers: Dorkness Rising,0.623316,01/01/2008,105,The Gamers: Dorkness Rising,7.6,14,7.99
en,Albuquerque,0.554577,20/02/1948,90,Albuquerque,7.1,7,6.99
en,The Man,0.479367,19/07/1972,93,The Man,8,1,7.99
en,Triumph of the Nerds: The Rise of Accidental Empires,1.242135,22/06/1996,165,Triumph of the Nerds: The Rise of Accidental Empires,7.5,11,7.99
en,Coraline,16.639915,05/02/2009,100,Coraline,7.3,1432,6.99
en,Futurama: Into the Wild Green Yonder,13.284811,23/02/2009,90,Futurama: Into the Wild Green Yonder,7.2,134,6.99
en,Bigger Than Life,6.457462,02/08/1956,95,Bigger Than Life,7.4,37,6.99
en,Hell to Eternity,0.157003,01/08/1960,131,Hell to Eternity,10,1,9.99
en,Dr. Horrible's Sing-Along Blog,8.927994,15/07/2008,42,Dr. Horrible's Sing-Along Blog,7.8,236,7.99
en,Billy Budd,3.557657,12/11/1962,119,Billy Budd,7.8,13,7.99
en,Anvil! The Story of Anvil,3.414041,14/01/2008,90,Anvil! The Story of Anvil,7.7,85,7.99
en,Border Incident,0.81594,28/10/1949,94,Border Incident,7.2,7,6.99
en,Can-Can,0.803604,09/03/1960,131,Can-Can,7.2,9,6.99
en,The Boat That Rocked,8.395618,01/04/2009,116,The Boat That Rocked,7.2,678,6.99
en,Inglourious Basterds,16.89564,18/08/2009,153,Inglourious Basterds,7.9,6598,7.99
en,The Damned United,11.545627,27/03/2009,97,The Damned United,7.2,156,6.99
en,Moon,13.336773,12/06/2009,97,Moon,7.6,1831,7.99
